authorityDraftRevisionId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,revisionSequence,title,status,type,ietfStream,publishedDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,notes
,,,,relComplete,draft-ietf-oauth-jwt-bearer-09,9,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-04-28,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-08,8,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2014-03-19,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-07,7,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-12-09,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-06,6,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-07-14,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-05,5,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Revised,Internet-Draft,IETF,2013-03-29,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-04,4,JSON Web Token (JWT) Bearer Token Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-12-28,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-03,3,JSON Web Token (JWT) Bearer Token Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-11-07,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-02,2,JSON Web Token (JWT) Bearer Token Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-09-14,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-01,1,JSON Web Token (JWT) Bearer Token Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-07-06,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-jwt-bearer-00,0,JSON Web Token (JWT) Bearer Token Profiles for OAuth 2.0,Revised,Internet-Draft,IETF,2012-05-23,https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-jwt-bearer-00.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-jwt-bearer/00/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-15,15,Proof Key for Code Exchange by OAuth Public Clients,Adopted,Internet-Draft,IETF,2015-07-10,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-15.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-15.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/15/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-14,14,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-07-06,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-14.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/14/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-13,13,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-07-05,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-13.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/13/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-12,12,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-06-06,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-11,11,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-05-16,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-10,10,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-02-05,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-09,9,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-02-04,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-08,8,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-02-03,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-07,7,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-01-30,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-06,6,Proof Key for Code Exchange by OAuth Public Clients,Revised,Internet-Draft,IETF,2015-01-21,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-05,5,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-12-07,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-04,4,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-11-12,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-03,3,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-11-12,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-02,2,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-10-27,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-01,1,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-10-26,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-spop-00,0,Symmetric Proof of Possession for the OAuth Authorization Code Grant,Revised,Internet-Draft,IETF,2014-08-26,https://www.ietf.org/archive/id/draft-ietf-oauth-spop-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-spop-00.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-spop/00/,IETF Datatracker,
,,,,relComplete,draft-sakimura-oauth-tcse-03,3,OAuth Symmetric Proof of Posession for Code Extension,Replaced,Internet-Draft,,2014-04-21,https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-03.txt,,https://datatracker.ietf.org/doc/draft-sakimura-oauth-tcse/03/,IETF Datatracker,
,,,,relComplete,draft-sakimura-oauth-tcse-02,2,OAuth Symmetric Proof of Posession for Code Extension,Revised,Internet-Draft,,2013-10-19,https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-02.txt,,https://datatracker.ietf.org/doc/draft-sakimura-oauth-tcse/02/,IETF Datatracker,
,,,,relComplete,draft-sakimura-oauth-tcse-01,1,OAuth Transient Client Secret Extension for Public Clients,Revised,Internet-Draft,,2013-07-30,https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-01.txt,,https://datatracker.ietf.org/doc/draft-sakimura-oauth-tcse/01/,IETF Datatracker,
,,,,relComplete,draft-sakimura-oauth-tcse-00,0,OAuth Transient Client Secret Extension for Public Clients,Revised,Internet-Draft,,2013-07-30,https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-sakimura-oauth-tcse-00.txt,,https://datatracker.ietf.org/doc/draft-sakimura-oauth-tcse/00/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-12,12,OAuth 2.0 for Native Apps,Adopted,Internet-Draft,IETF,2017-06-06,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-12.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-11,11,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2017-05-19,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-11.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-10,10,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2017-04-26,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-10.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-09,9,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2017-03-06,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-09.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-08,8,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2017-03-02,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-08.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-07,7,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2017-01-17,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-07.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-06,6,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-11-13,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-06.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-05,5,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-10-21,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-05.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-04,4,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-10-12,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-04.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-03,3,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-07-20,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-03.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-02,2,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-07-02,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-02.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-01,1,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-03-20,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-01.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-native-apps-00,0,OAuth 2.0 for Native Apps,Revised,Internet-Draft,IETF,2016-02-04,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-00.xml,RFCXML,https://www.ietf.org/archive/id/draft-ietf-oauth-native-apps-00.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-native-apps/00/,IETF Datatracker,
,,,,relComplete,draft-wdenniss-oauth-native-apps-02,2,OAuth 2.0 for Native Apps,Replaced,Internet-Draft,,2016-02-04,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-02.xml,RFCXML,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-02.txt,,https://datatracker.ietf.org/doc/draft-wdenniss-oauth-native-apps/02/,IETF Datatracker,
,,,,relComplete,draft-wdenniss-oauth-native-apps-01,1,OAuth 2.0 for Native Apps,Revised,Internet-Draft,,2016-01-25,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-01.xml,RFCXML,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-01.txt,,https://datatracker.ietf.org/doc/draft-wdenniss-oauth-native-apps/01/,IETF Datatracker,
,,,,relComplete,draft-wdenniss-oauth-native-apps-00,0,OAuth 2.0 for Native Apps,Revised,Internet-Draft,,2015-07-22,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-00.xml,RFCXML,https://www.ietf.org/archive/id/draft-wdenniss-oauth-native-apps-00.txt,,https://datatracker.ietf.org/doc/draft-wdenniss-oauth-native-apps/00/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-05,5,OAuth 2.0 Message Authentication Code (MAC) Tokens,Expired,Internet-Draft,IETF,2014-01-15,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-http-mac/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-04,4,OAuth 2.0 Message Authentication Code (MAC) Tokens,Revised,Internet-Draft,IETF,2013-07-15,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-http-mac/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-03,3,OAuth 2.0 Message Authentication Code (MAC) Tokens,Revised,Internet-Draft,IETF,2013-02-25,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-http-mac/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-02,2,OAuth 2.0 Message Authentication Code (MAC) Tokens,Revised,Internet-Draft,IETF,2012-11-28,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-http-mac/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-01,1,HTTP Authentication: MAC Access Authentication,Revised,Internet-Draft,IETF,2012-02-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-http-mac/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-http-mac-00,0,HTTP Authentication: MAC Access Authentication,Revised,Internet-Draft,IETF,2011-05-11,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-http-mac-00.txt,,,,
,,,,relComplete,openid-authentication-2_0-12,12,OpenID Authentication 2.0,Adopted,Implementers Draft,,2007-08-18,https://openid.net/specs/openid-authentication-2_0-12.html,HTML,https://openid.net/specs/openid-authentication-2_0-12.txt,https://openid.net/specs/openid-authentication-2_0-12.html,,,
,,,,relComplete,openid-authentication-2_0-11,11,OpenID Authentication 2.0,Revised,Implementers Draft,,2007-01-18,https://openid.net/specs/openid-authentication-2_0-11.html,HTML,https://openid.net/specs/openid-authentication-2_0-11.txt,https://openid.net/specs/openid-authentication-2_0-11.html,,,
,,,,relComplete,openid-authentication-2_0-10,10,OpenID Authentication 2.0,Revised,Work Group Draft,,2006-10-13,https://openid.net/specs/openid-authentication-2_0-10.html,HTML,https://openid.net/specs/openid-authentication-2_0-10.txt,https://openid.net/specs/openid-authentication-2_0-10.html,,,
,,,,relComplete,openid-authentication-2_0-09,9,OpenID Authentication 2.0,Revised,Work Group Draft,,2006-09-10,https://openid.net/specs/openid-authentication-2_0-09.html,HTML,https://openid.net/specs/openid-authentication-2_0-09.txt,https://openid.net/specs/openid-authentication-2_0-09.html,,,
,,,,relComplete,openid-authentication-2_0-08,8,OpenID Authentication 2.0,Revised,Work Group Draft,,2006-08-09,https://openid.net/specs/openid-authentication-2_0-08.html,HTML,https://openid.net/specs/openid-authentication-2_0-08.txt,https://openid.net/specs/openid-authentication-2_0-08.html,,,
