authorityId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,versionTag,title,status,type,ietfStream,publishedDate,deprecatedDate,withdrawnDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,doi,notes
,,,,relComplete; refComplete; draftsCaptured,RFC6749,,The OAuth 2.0 Authorization Framework,Active; Updated; Errata,Proposed Standard,IETF,2012-10-13,,,https://www.rfc-editor.org/rfc/rfc6749.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6749.txt,https://www.rfc-editor.org/rfc/rfc6749.html,https://datatracker.ietf.org/doc/rfc6749/,IETF Datatracker,10.17487/RFC6749,
,,,,relComplete; refComplete; draftsCaptured,RFC6750,,The OAuth 2.0 Authorization Framework: Bearer Token Usage,Active; Updated; Errata,Proposed Standard,IETF,2012-10-13,,,https://www.rfc-editor.org/rfc/rfc6750.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6750.txt,https://www.rfc-editor.org/rfc/rfc6750.html,https://datatracker.ietf.org/doc/rfc6750/,IETF Datatracker,10.17487/RFC6750,
,,,,relComplete; refComplete; draftsCaptured,OAuth2 Multiple Response Type Encoding,,OAuth 2.0 Multiple Response Type Encoding Practices,Active,Final Specification,,2014-02-25,,,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-final.xml,RFCXML,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-final.txt,https://openid.net/specs/oauth-v2-multiple-response-types-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26138:2024,,Information Technology — OpenID Connect — OAuth 2.0 Multiple Response Type Encoding Practices,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89064.html,,,,,,,
,,,,relComplete; refComplete; draftsCaptured,OAuth2 Form Post Response,,OAuth 2.0 Form Post Response Mode,Active,Final Specification,,2015-04-27,,,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-final.xml,RFCXML,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-final.txt,https://openid.net/specs/oauth-v2-form-post-response-mode-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26139:2024,,Information Technology — OpenID Connect — OAuth 2.0 Form Post Response Mode,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89065.html,,,,,,,
,,,,relOnly; relComplete,RFC6755,,An IETF URN Sub-Namespace for OAuth,Informational,RFC - Informational,IETF,2012-10-05,,,https://www.rfc-editor.org/rfc/rfc6755.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6755.txt,https://www.rfc-editor.org/rfc/rfc6755.html,https://datatracker.ietf.org/doc/rfc6755/,IETF Datatracker,10.17487/RFC6755,
,,,,relOnly; relComplete; draftsCaptured,RFC6819,,OAuth 2.0 Threat Model and Security Considerations,Informational; Updated; Errata,RFC - Informational,IETF,2013-01-08,,,https://www.rfc-editor.org/rfc/rfc6819.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6819.txt,https://www.rfc-editor.org/rfc/rfc6819.html,https://datatracker.ietf.org/doc/rfc6819/,IETF Datatracker,10.17487/RFC6819,
,,,,relOnly; relComplete,RFC7009,,OAuth 2.0 Token Revocation,Active; Errata,Proposed Standard,IETF,2013-08-22,,,https://www.rfc-editor.org/rfc/rfc7009.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7009.txt,https://www.rfc-editor.org/rfc/rfc7009.html,https://datatracker.ietf.org/doc/rfc7009/,IETF Datatracker,10.17487/RFC7009,
,,,,relComplete; draftsCaptured,RFC7521,,Assertion Framework for OAuth 2.0 Client Authentication and Authorization Grants,Active,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7521.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7521.txt,https://www.rfc-editor.org/rfc/rfc7521.html,https://datatracker.ietf.org/doc/rfc7521/,IETF Datatracker,10.17487/RFC7521,
,,,,relComplete; draftsCaptured,RFC7522,,Security Assertion Markup Language (SAML) 2.0 Profile for OAuth 2.0 Client Authentication and Authorization Grants,Active,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7522.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7522.txt,https://www.rfc-editor.org/rfc/rfc7522.html,https://datatracker.ietf.org/doc/rfc7522/,IETF Datatracker,10.17487/RFC7522,
,,,,relComplete; draftsCaptured,RFC7523,,JSON Web Token (JWT) Profile for OAuth 2.0 Client Authentication and Authorization Grants,Active,Proposed Standard,IETF,2015-05-19,,,https://www.rfc-editor.org/rfc/rfc7523.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7523.txt,https://www.rfc-editor.org/rfc/rfc7523.html,https://datatracker.ietf.org/doc/rfc7523/,IETF Datatracker,10.17487/RFC7523,
,,,,relOnly; relComplete,RFC7591,,OAuth 2.0 Dynamic Client Registration Protocol,Active; Errata,Proposed Standard,IETF,2015-07-09,,,https://www.rfc-editor.org/rfc/rfc7591.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7591.txt,https://www.rfc-editor.org/rfc/rfc7591.html,https://datatracker.ietf.org/doc/rfc7591/,IETF Datatracker,10.17487/RFC7591,
,,,,relOnly; relComplete,RFC7592,,OAuth 2.0 Dynamic Client Registration Management Protocol,Active,RFC - Experimental,IETF,2015-07-09,,,https://www.rfc-editor.org/rfc/rfc7592.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7592.txt,https://www.rfc-editor.org/rfc/rfc7592.html,https://datatracker.ietf.org/doc/rfc7592/,IETF Datatracker,10.17487/RFC7592,
,,,,relComplete; refComplete; draftsCaptured,RFC7636,,Proof Key for Code Exchange by OAuth Public Clients,Active; Errata,Proposed Standard,IETF,2015-09-16,,,https://www.rfc-editor.org/rfc/rfc7636.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7636.txt,https://www.rfc-editor.org/rfc/rfc7636.html,https://datatracker.ietf.org/doc/rfc7636/,IETF Datatracker,10.17487/RFC7636,
,,,,relOnly; relComplete,RFC7662,,OAuth 2.0 Token Introspection,Active; Errata,Proposed Standard,IETF,2015-10-19,,,https://www.rfc-editor.org/rfc/rfc7662.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7662.txt,https://www.rfc-editor.org/rfc/rfc7662.html,https://datatracker.ietf.org/doc/rfc7662/,IETF Datatracker,10.17487/RFC7662,
,,,,relOnly; relComplete,RFC7800,,Proof-of-Possession Key Semantics for JSON Web Tokens (JWTs),Active; Errata,Proposed Standard,IETF,2016-04-06,,,https://www.rfc-editor.org/rfc/rfc7800.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7800.txt,https://www.rfc-editor.org/rfc/rfc7800.html,https://datatracker.ietf.org/doc/rfc7800/,IETF Datatracker,10.17487/RFC7800,
,,,,relOnly; relComplete,RFC8176,,Authentication Method Reference Values,Active,Proposed Standard,IETF,2017-06-16,,,https://www.rfc-editor.org/rfc/rfc8176.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8176.txt,https://www.rfc-editor.org/rfc/rfc8176.html,https://datatracker.ietf.org/doc/rfc8176/,IETF Datatracker,10.17487/RFC8176,
,,,,relComplete; refComplete; draftsCaptured,RFC8252,,OAuth 2.0 for Native Apps,Active; Errata,Best Current Practice,IETF,2017-10-04,,,https://www.rfc-editor.org/rfc/rfc8252.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8252.txt,https://www.rfc-editor.org/rfc/rfc8252.html,https://datatracker.ietf.org/doc/rfc8252/,IETF Datatracker,10.17487/RFC8252,
,,,,relOnly; relComplete,RFC8414,,OAuth 2.0 Authorization Server Metadata,Active; Errata,Proposed Standard,IETF,2018-06-28,,,https://www.rfc-editor.org/rfc/rfc8414.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8414.txt,https://www.rfc-editor.org/rfc/rfc8414.html,https://datatracker.ietf.org/doc/rfc8414/,IETF Datatracker,10.17487/RFC8414,
,,,,relOnly; relComplete,RFC8628,,OAuth 2.0 Device Authorization Grant,Active; Errata,Proposed Standard,IETF,2019-08-16,,,https://www.rfc-editor.org/rfc/rfc8628.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8628.txt,https://www.rfc-editor.org/rfc/rfc8628.html,https://datatracker.ietf.org/doc/rfc8628/,IETF Datatracker,10.17487/RFC8628,
,,,,relOnly; relComplete,RFC8693,,OAuth 2.0 Token Exchange,Active; Errata,Proposed Standard,IETF,2020-01-15,,,https://www.rfc-editor.org/rfc/rfc8693.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8693.txt,https://www.rfc-editor.org/rfc/rfc8693.html,https://datatracker.ietf.org/doc/rfc8693/,IETF Datatracker,10.17487/RFC8693,
,,,,relOnly; relComplete,RFC8705,,OAuth 2.0 Mutual-TLS Client Authentication and Certificate-Bound Access Tokens,Active,Proposed Standard,IETF,2020-02-28,,,https://www.rfc-editor.org/rfc/rfc8705.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8705.txt,https://www.rfc-editor.org/rfc/rfc8705.html,https://datatracker.ietf.org/doc/rfc8705/,IETF Datatracker,10.17487/RFC8705,
,,,,relOnly; relComplete,RFC8707,,Resource Indicators for OAuth 2.0,Active; Errata,Proposed Standard,IETF,2020-02-28,,,https://www.rfc-editor.org/rfc/rfc8707.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8707.txt,https://www.rfc-editor.org/rfc/rfc8707.html,https://datatracker.ietf.org/doc/rfc8707/,IETF Datatracker,10.17487/RFC8707,
,,,,relOnly; relComplete,RFC8725,,JSON Web Token Best Current Practices,Active,Best Current Practice,IETF,2020-02-19,,,https://www.rfc-editor.org/rfc/rfc8725.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc8725.txt,https://www.rfc-editor.org/rfc/rfc8725.html,https://datatracker.ietf.org/doc/rfc8725/,IETF Datatracker,10.17487/RFC8725,
,,,,relOnly; relComplete,RFC9068,,JSON Web Token (JWT) Profile for OAuth 2.0 Access Tokens,Active; Errata,Proposed Standard,IETF,2021-10-21,,,https://www.rfc-editor.org/rfc/rfc9068.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9068.txt,https://www.rfc-editor.org/rfc/rfc9068.html,https://datatracker.ietf.org/doc/rfc9068/,IETF Datatracker,10.17487/RFC9068,
,,,,relOnly; relComplete,RFC9101,,The OAuth 2.0 Authorization Framework: JWT-Secured Authorization Request (JAR),Active,Proposed Standard,IETF,2021-08-21,,,https://www.rfc-editor.org/rfc/rfc9101.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9101.txt,https://www.rfc-editor.org/rfc/rfc9101.html,https://datatracker.ietf.org/doc/rfc9101/,IETF Datatracker,10.17487/RFC9101,
,,,,relOnly; relComplete,RFC9126,,OAuth 2.0 Pushed Authorization Requests,Active; Errata,Proposed Standard,IETF,2021-09-15,,,https://www.rfc-editor.org/rfc/rfc9126.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9126.txt,https://www.rfc-editor.org/rfc/rfc9126.html,https://datatracker.ietf.org/doc/rfc9126/,IETF Datatracker,10.17487/RFC9126,
,,,,relOnly; relComplete,RFC9207,,OAuth 2.0 Authorization Server Issuer Identification,Active,Proposed Standard,IETF,2022-03-18,,,https://www.rfc-editor.org/rfc/rfc9207.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9207.txt,https://www.rfc-editor.org/rfc/rfc9207.html,https://datatracker.ietf.org/doc/rfc9207/,IETF Datatracker,10.17487/RFC9207,
,,,,relOnly; relComplete,RFC9278,,JWK Thumbprint URI,Active,Proposed Standard,IETF,2022-08-09,,,https://www.rfc-editor.org/rfc/rfc9278.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9278.txt,https://www.rfc-editor.org/rfc/rfc9278.html,https://datatracker.ietf.org/doc/rfc9278/,IETF Datatracker,10.17487/RFC9278,
,,,,relOnly; relComplete,RFC9396,,OAuth 2.0 Rich Authorization Requests,Active,Proposed Standard,IETF,2023-05-30,,,https://www.rfc-editor.org/rfc/rfc9396.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9396.txt,https://www.rfc-editor.org/rfc/rfc9396.html,https://datatracker.ietf.org/doc/rfc9396/,IETF Datatracker,10.17487/RFC9396,
,,,,relOnly; relComplete,RFC9449,,OAuth 2.0 Demonstrating Proof of Possession (DPoP),Active; Errata,Proposed Standard,IETF,2023-09-07,,,https://www.rfc-editor.org/rfc/rfc9449.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9449.txt,https://www.rfc-editor.org/rfc/rfc9449.html,https://datatracker.ietf.org/doc/rfc9449/,IETF Datatracker,10.17487/RFC9449,
,,,,relOnly; relComplete,RFC9470,,OAuth 2.0 Step Up Authentication Challenge Protocol,Active; Errata,Proposed Standard,IETF,2023-09-08,,,https://www.rfc-editor.org/rfc/rfc9470.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9470.txt,https://www.rfc-editor.org/rfc/rfc9470.html,https://datatracker.ietf.org/doc/rfc9470/,IETF Datatracker,10.17487/RFC9470,
,,,,relOnly; relComplete,RFC9700,,Best Current Practice for OAuth 2.0 Security,Active,Best Current Practice,IETF,2025-01-30,,,https://www.rfc-editor.org/rfc/rfc9700.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9700.txt,https://www.rfc-editor.org/rfc/rfc9700.html,https://datatracker.ietf.org/doc/rfc9700/,IETF Datatracker,10.17487/RFC9700,
,,,,relOnly; relComplete,RFC9701,,JSON Web Token (JWT) Response for OAuth Token Introspection,Active,Proposed Standard,IETF,2025-01-30,,,https://www.rfc-editor.org/rfc/rfc9701.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9701.txt,https://www.rfc-editor.org/rfc/rfc9701.html,https://datatracker.ietf.org/doc/rfc9701/,IETF Datatracker,10.17487/RFC9701,
,,,,relOnly; relComplete,RFC9728,,OAuth 2.0 Protected Resource Metadata,Active,Proposed Standard,IETF,2025-04-23,,,https://www.rfc-editor.org/rfc/rfc9728.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9728.txt,https://www.rfc-editor.org/rfc/rfc9728.html,https://datatracker.ietf.org/doc/rfc9728/,IETF Datatracker,10.17487/RFC9728,
,,,,relOnly; relComplete,RFC9901,,Selective Disclosure for JSON Web Tokens,Active,Proposed Standard,IETF,2025-11-19,,,https://www.rfc-editor.org/rfc/rfc9901.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9901.txt,https://www.rfc-editor.org/rfc/rfc9901.html,https://datatracker.ietf.org/doc/rfc9901/,IETF Datatracker,10.17487/RFC9901,
,,,,stub,AppAuth,,AppAuth,Informational,Web Resource,,,,,https://appauth.io/,HTML,,https://appauth.io/,,,,
,,,,stub,AppAuth/iOS,,AppAuth for iOS and macOS,Informational,GitHub Repository,,,,,https://github.com/openid/AppAuth-iOS,HTML,,https://github.com/openid/AppAuth-iOS,,,,
,,,,stub,AppAuth/Android,,AppAuth for Android,Informational,GitHub Repository,,,,,https://github.com/openid/AppAuth-Android,HTML,,https://github.com/openid/AppAuth-Android,,,,
,,,,stub,AppAuth/JS,,AppAuth for JS,Informational,GitHub Repository,,,,,https://github.com/openid/AppAuth-JS,HTML,,https://github.com/openid/AppAuth-JS,,,,
,,,,stub,OAuth Samples for Windows,,OAuth for Apps: Samples for Windows,Informational; Archived,GitHub Repository,,,,,https://github.com/googlesamples/oauth-apps-for-windows,HTML,,https://github.com/googlesamples/oauth-apps-for-windows,,,,
,,,,relOnly; relComplete,OpenID Authentication 1.0,,OpenID Authentication 1.0,Superseded,Final Specification,,2005-05,,,,,,,,,,
,,,,relOnly; relComplete,OpenID Authentication 1.1,,OpenID Authentication 1.1,Superseded,Final Specification,,2006-05,,,https://openid.net/specs/openid-authentication-1_1.html,HTML,https://openid.net/specs/openid-authentication-1_1.txt,https://openid.net/specs/openid-authentication-1_1.html,,,,
,,,,relOnly; relComplete,OpenID Simple Registration Ext 1.0,,OpenID Simple Registration Extension 1.0,Obsoleted,Final Specification,,2006-06-30,,,https://openid.net/specs/openid-simple-registration-extension-1_0.html,HTML,https://openid.net/specs/openid-simple-registration-extension-1_0.txt,https://openid.net/specs/openid-simple-registration-extension-1_0.html,,,,
,,,,stub,Yadis 1.0,,Yadis Specification 1.0,,Specification,,2006-03-18,,,https://yadis.org/papers/yadis-v1.0.pdf,PDF,,,https://openid.net/specs/yadis-v1.0.pdf,PDF,,
,,,,relOnly; relComplete; draftsCaptured,OpenID Authentication 2.0,,OpenID Authentication 2.0,Obsoleted,Final Specification,,2007-12-05,,,https://openid.net/specs/openid-authentication-2_0.html,HTML,https://openid.net/specs/openid-authentication-2_0.txt,https://openid.net/specs/openid-authentication-2_0.html,,,,
,,,,relOnly; relComplete; draftsCaptured,OpenID Attribute Exchange 1.0,,OpenID Attribute Exchange 1.0,Obsoleted,Final Specification,,2007-12-05,,,https://openid.net/specs/openid-attribute-exchange-1_0.html,HTML,https://openid.net/specs/openid-attribute-exchange-1_0.txt,https://openid.net/specs/openid-attribute-exchange-1_0.html,,,,
,,,,relOnly; relComplete; draftsCaptured,OpenID Provider AuthN Policy Ext 1.0,,OpenID Provider Authentication Policy Extension 1.0,Obsoleted,Final Specification,,2008-12-30,,,https://openid.net/specs/openid-provider-authentication-policy-extension-1_0.html,HTML,https://openid.net/specs/openid-provider-authentication-policy-extension-1_0.txt,https://openid.net/specs/openid-provider-authentication-policy-extension-1_0.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Core 1.0 (12/2023),,OpenID Connect Core 1.0 (incorporating errata set 2),Active; Errata,Final Specification,,2023-12-15,,,https://openid.net/specs/openid-connect-core-1_0-errata2.xml,RFCXML,https://openid.net/specs/openid-connect-core-1_0-errata2.txt,https://openid.net/specs/openid-connect-core-1_0-errata2.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Core 1.0 (11/2014),,OpenID Connect Core 1.0 (incorporating errata set 1),Superseded; Errata,Final Specification,,2014-11-08,,,https://openid.net/specs/openid-connect-core-1_0-errata1.xml,RFCXML,https://openid.net/specs/openid-connect-core-1_0-errata1.txt,https://openid.net/specs/openid-connect-core-1_0-errata1.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Core 1.0 (02/2014),,OpenID Connect Core 1.0,Superseded; Errata,Final Specification,,2014-02-25,,,https://openid.net/specs/openid-connect-core-1_0-final.xml,RFCXML,https://openid.net/specs/openid-connect-core-1_0-final.txt,https://openid.net/specs/openid-connect-core-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26131:2024,Edition 1,Information Technology — OpenID Connect — OpenID Connect Core 1.0 Incorporating Errata Set 2,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89056.html,,,,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Discovery 1.0 (12/2023),,OpenID Connect Discovery 1.0 (incorporating errata set 2),Active,Final Specification,,2023-12-15,,,https://openid.net/specs/openid-connect-discovery-1_0-errata2.xml,RFCXML,https://openid.net/specs/openid-connect-discovery-1_0-errata2.txt,https://openid.net/specs/openid-connect-discovery-1_0-errata2.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Discovery 1.0 (11/2014),,OpenID Connect Discovery 1.0 (incorporating errata set 1),Superseded; Errata,Final Specification,,2014-11-08,,,https://openid.net/specs/openid-connect-discovery-1_0-errata1.xml,RFCXML,https://openid.net/specs/openid-connect-discovery-1_0-errata1.txt,https://openid.net/specs/openid-connect-discovery-1_0-errata1.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Discovery 1.0 (02/2014),,OpenID Connect Discovery 1.0,Superseded; Errata,Final Specification,,2014-02-25,,,https://openid.net/specs/openid-connect-discovery-1_0-final.xml,RFCXML,https://openid.net/specs/openid-connect-discovery-1_0-final.txt,https://openid.net/specs/openid-connect-discovery-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26132:2024,Edition 1,Information Technology — OpenID Connect — OpenID Connect Discovery 1.0 Incorporating Errata Set 2,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89057.html,,,,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Dynamic Client Registration 1.0 (12/2023),,OpenID Connect Dynamic Client Registration 1.0 (incorporating errata set 2),Active,Final Specification,,2023-12-15,,,https://openid.net/specs/openid-connect-registration-1_0-errata2.xml,RFCXML,https://openid.net/specs/openid-connect-registration-1_0-errata2.txt,https://openid.net/specs/openid-connect-registration-1_0-errata2.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Dynamic Client Registration 1.0 (11/2014),,OpenID Connect Dynamic Client Registration 1.0 (incorporating errata set 1),Superseded; Errata,Final Specification,,2014-11-08,,,https://openid.net/specs/openid-connect-registration-1_0-errata1.xml,RFCXML,https://openid.net/specs/openid-connect-registration-1_0-errata1.txt,https://openid.net/specs/openid-connect-registration-1_0-errata1.html,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Dynamic Client Registration 1.0 (02/2014),,OpenID Connect Dynamic Client Registration 1.0,Superseded; Errata,Final Specification,,2014-02-25,,,https://openid.net/specs/openid-connect-registration-1_0-final.xml,RFCXML,https://openid.net/specs/openid-connect-registration-1_0-final.txt,https://openid.net/specs/openid-connect-registration-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26133:2024,Edition 1,Information Technology — OpenID Connect — OpenID Connect Dynamic Client Registration 1.0 Incorporating Errata Set 2,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89059.html,,,,,,,
,,,,relComplete; draftsCaptured,OpenID Connect Session Management 1.0 (09/2022),,OpenID Connect Session Management 1.0,Active,Final Specification,,2022-09-12,,,https://openid.net/specs/openid-connect-session-1_0-final.xml,RFCXML,https://openid.net/specs/openid-connect-session-1_0-final.txt,https://openid.net/specs/openid-connect-session-1_0-final.html,,,,
,,,,relOnly; relComplete,ISO/IEC 26135:2024,Edition 1,Information Technology — OpenID Connect — OpenID Connect Session Management 1.0,Active,International Standard,,2024-10-01,,,https://www.iso.org/standard/89061.html,,,,,,,
,,,,relOnly; relComplete,OpenID Connect Back-Channel Logout 1.0 (12/2023),,OpenID Connect Back-Channel Logout 1.0 (incorporating errata set 1),Active,Final Specification,,2023-12-15,,,https://openid.net/specs/openid-connect-backchannel-1_0-errata1.xml,RFCXML,https://openid.net/specs/openid-connect-backchannel-1_0-errata1.txt,https://openid.net/specs/openid-connect-backchannel-1_0-errata1.html,,,,
